DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SI,2022-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SK,2022-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,AT,2022-01-01,1.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,BE,2022-01-01,1.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,BG,2022-01-01,2.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CH,2022-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CY,2022-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CZ,2022-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DE,2022-01-01,1.1,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DK,2022-01-01,0.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EE,2022-01-01,1.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EL,2022-01-01,3.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,ES,2022-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EU27_2020,2022-01-01,1.8,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,FI,2022-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,FR,2022-01-01,1.5,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,HR,2022-01-01,3.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,HU,2022-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IE,2022-01-01,0.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IS,2022-01-01,1.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IT,2022-01-01,2.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LT,2022-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LU,2022-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LV,2022-01-01,3.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,MT,2022-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,NL,2022-01-01,1.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,NO,2022-01-01,0.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,PL,2022-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,PT,2022-01-01,3.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,RO,2022-01-01,5.3,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,RS,2022-01-01,3.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SE,2022-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SI,2022-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SK,2022-01-01,1.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,AT,2022-01-01,4.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,BE,2022-01-01,4.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,BG,2022-01-01,8.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CH,2022-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CY,2022-01-01,3.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CZ,2022-01-01,4.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,DE,2022-01-01,3.4,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,DK,2022-01-01,2.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EE,2022-01-01,3.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EL,2022-01-01,6.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,ES,2022-01-01,3.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EU27_2020,2022-01-01,4.6,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,FI,2022-01-01,3.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,FR,2022-01-01,4.8,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,HR,2022-01-01,7.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,HU,2022-01-01,5.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IE,2022-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IS,2022-01-01,2.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IT,2022-01-01,5.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LI,2022-01-01,5.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LT,2022-01-01,4.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LU,2022-01-01,5.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LV,2022-01-01,6.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,MT,2022-01-01,5.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,NL,2022-01-01,3.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,NO,2022-01-01,2.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,PL,2022-01-01,5.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,PT,2022-01-01,5.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,RO,2022-01-01,8.6,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,RS,2022-01-01,8.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SE,2022-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SI,2022-01-01,4.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SK,2022-01-01,4.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,AT,2023-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,BE,2023-01-01,0.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,BG,2023-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,CH,2023-01-01,0.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,CY,2023-01-01,0.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,CZ,2023-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,DE,2023-01-01,0.4,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,DK,2023-01-01,0.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,EE,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,EL,2023-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,ES,2023-01-01,0.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,EU27_2020,2023-01-01,0.4,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,FI,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,FR,2023-01-01,0.4,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,HR,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,HU,2023-01-01,0.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IE,2023-01-01,0.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IS,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IT,2023-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LI,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LT,2023-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LU,2023-01-01,0.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LV,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,MT,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,NL,2023-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,NO,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,PL,2023-01-01,0.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,PT,2023-01-01,0.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,RO,2023-01-01,0.2,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,RS,2023-01-01,0.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,SE,2023-01-01,0.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,SI,2023-01-01,0.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,SK,2023-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,AT,2023-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,BE,2023-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,BG,2023-01-01,5.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,CH,2023-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,CY,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,CZ,2023-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,DE,2023-01-01,2.0,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,DK,2023-01-01,1.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,EE,2023-01-01,3.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,EL,2023-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,ES,2023-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,EU27_2020,2023-01-01,2.4,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,FI,2023-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,FR,2023-01-01,2.7,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,HR,2023-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,HU,2023-01-01,2.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IE,2023-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IS,2023-01-01,1.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IT,2023-01-01,2.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LI,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LT,2023-01-01,3.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LU,2023-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LV,2023-01-01,3.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,MT,2023-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,NL,2023-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,NO,2023-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,PL,2023-01-01,3.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,PT,2023-01-01,2.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,RO,2023-01-01,2.6,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,RS,2023-01-01,3.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SE,2023-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SI,2023-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SK,2023-01-01,2.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,AT,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,BE,2023-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,BG,2023-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CH,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CY,2023-01-01,1.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,CZ,2023-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DE,2023-01-01,1.1,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DK,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EE,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EL,2023-01-01,3.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,ES,2023-01-01,1.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EU27_2020,2023-01-01,1.8,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,FI,2023-01-01,1.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,FR,2023-01-01,1.5,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,HR,2023-01-01,3.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,HU,2023-01-01,1.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IE,2023-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IS,2023-01-01,0.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,IT,2023-01-01,2.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LI,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LT,2023-01-01,1.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LU,2023-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,LV,2023-01-01,3.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,MT,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,NL,2023-01-01,1.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,NO,2023-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,PL,2023-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,PT,2023-01-01,3.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,RO,2023-01-01,5.3,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,RS,2023-01-01,3.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SE,2023-01-01,0.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SI,2023-01-01,1.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,SK,2023-01-01,1.8,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,AT,2023-01-01,4.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,BE,2023-01-01,4.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,BG,2023-01-01,8.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CH,2023-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CY,2023-01-01,3.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,CZ,2023-01-01,4.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,DE,2023-01-01,3.4,b,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,DK,2023-01-01,2.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EE,2023-01-01,4.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EL,2023-01-01,6.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,ES,2023-01-01,3.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,EU27_2020,2023-01-01,4.5,bep,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,FI,2023-01-01,3.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,FR,2023-01-01,4.6,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,HR,2023-01-01,7.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,HU,2023-01-01,4.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IE,2023-01-01,3.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IS,2023-01-01,2.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,IT,2023-01-01,5.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LI,2023-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LT,2023-01-01,5.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LU,2023-01-01,3.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,LV,2023-01-01,7.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,MT,2023-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,NL,2023-01-01,3.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,NO,2023-01-01,2.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,PL,2023-01-01,5.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,PT,2023-01-01,6.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,RO,2023-01-01,8.1,e,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,RS,2023-01-01,7.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SE,2023-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SI,2023-01-01,3.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,TOTAL,RT,SK,2023-01-01,4.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,AT,2024-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,BE,2024-01-01,0.5,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,DE,2024-01-01,0.3,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,DK,2024-01-01,0.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,EE,2024-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,ES,2024-01-01,0.7,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,FR,2024-01-01,0.3,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,HR,2024-01-01,0.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,HU,2024-01-01,0.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IE,2024-01-01,0.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IS,2024-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,IT,2024-01-01,0.4,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LU,2024-01-01,0.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,LV,2024-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,NL,2024-01-01,0.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,NO,2024-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,PL,2024-01-01,0.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,MWAY,RT,SE,2024-01-01,0.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,AT,2024-01-01,2.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,BE,2024-01-01,2.0,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,DE,2024-01-01,1.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,DK,2024-01-01,1.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,EE,2024-01-01,3.6,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,ES,2024-01-01,1.9,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,FR,2024-01-01,2.8,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,HR,2024-01-01,2.2,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,HU,2024-01-01,2.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IE,2024-01-01,2.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IS,2024-01-01,3.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,IT,2024-01-01,2.5,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LU,2024-01-01,1.9,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,LV,2024-01-01,3.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,NL,2024-01-01,1.5,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,NO,2024-01-01,1.0,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,PL,2024-01-01,3.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_RUR,RT,SE,2024-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,AT,2024-01-01,1.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,BE,2024-01-01,1.4,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DE,2024-01-01,1.1,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,DK,2024-01-01,0.7,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,EE,2024-01-01,1.4,,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,ES,2024-01-01,1.0,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,FR,2024-01-01,1.5,p,
ESTAT:SDG_11_40(1.0),13/01/26 11:00:00,A,RD_URB,RT,HR,2024-01-01,3.3,,
